5929,"I've read all of the critical reviews and am surprised that I'm at variance with so many reviewers I generally agree with. It hardly seems fair to complain that a book titled ""A Regency Short Story"" is too short. And I totally don't agree that the book is not romantic. He's been in love with her for 10 years! When she asks him why he never married he tells her because he only ever wanted her. Sigh. That won me over.As for character development and plot, maybe reading a lot of short stories has trained me for what to expect. And this story does a decent job of alluding to how the hero and heroine met (she's best friends with his sister), why they didn't marry 10 years ago and what her married life was like. I got a very clear picture of why she was reluctant to remarry. There is no repetition in this book (or any good short story) so skimmers may miss a critical element to the plot or character development because it won't be repeated.From reading the reviews I thought this book was only going to be sex and was pleasantly surprised there was very little actual sex. It's mostly passionate embraces, seduction and the hero convincing the heroine to trust him and trust herself to love him. I thought this book would fit perfectly in a short story anthology likeThe Mammoth Book of Regency Romance (Mammoth Books). This is not a novella! If you actually like short stories, which I do, then I would recommend this book for a fast read. Perfect for bedtime reading, waiting for an appointment or a quick diversion.",5.0
5930,I must say that I love this series and can't wait to start the next. I love the strength that the women show and the growth that Arie has gone through,5.0
5931,This was a good second book in the series. I am impressed by the author and plan to read the rest.,4.0
5932,An interesting story of love and lust  with a twist at the end. A story of a girl's journey of sexual fulfilment. A good easy to read star.,5.0
5933,Story not in the usual King style. Interesting story but lacks the scary element.,3.0
5934,"Ritter Ames' book is so much fun. I loved how every chapter started with a organizational hit or trick. The characters were great - very easy to like and follow along as they progressed through the story. And, the end... never guessed who, but it made sense once revealed! Great book to read during a weekend.",5.0
5935,I loved the story line... So nice to read something without a cliffhanger :) Looking forward to more books :),5.0
5936,"The book was delivered on time and in an excellent condition.  For anyone who wants to read supporting argument for Islamic thinking, this book is very helpful to make one see what others see from the way society should be.",5.0
5937,"It has rich notes and explanation but in term of translation,  others still better. It does not have that impact in heart as reading the text.",3.0
5938,Wonderful,4.0
5939,A fast paced police detective' s story.  A 15 year mystery of a high school missing girl.  You will be left speechless - must read to the very end.,5.0
5940,"I purchased this book bundle to make it easier to order all 3 book at one time, very happy with my purchase.  The price was right so why not.",5.0
5941,"For as long as I can remember, my father has always been a Thurber fan.  He recently suffered a stroke which left gaps in his memory and he has been living his own Secret Life of Walter Mitty.  I read it on the plane down to visit him and when I got there and saw him, the parallels were uncanny.  I hope to use this story as part of his recovery.  A timeless classic.",5.0
5942,"Easily read.  relates very well to western history.  Enjoyable reading.  Plenty of action, holds the interest of the reader throughout the book.",5.0
5943,"I just received this book the other day and I've been reading through it since then. I have been using it in conjunction with band in a box which makes for a great way to listen to the different examples in the book. However when I say there is a lot of content in the book I'm not joking. This one is going to take some time to get though and really absorb. Also because of the amount of examples in the book it's going to take some time to really experiment with the different examples and techniques in the book. Luckily there is a quick reference list in the back of the book that will allow you to quickly look up a topic and find the related example in the book. Overall I would highly recommend this book to others. I'm sure it's not the end all be all of songwriting but for people like me who enjoy making music as a hobby, and using applications like band in a box to create backing tracks, this book is the perfect companion to that program.",5.0
5944,"A good solid story about a young woman growing up.  It was interesting to me to see the direction the story took when Sophie found out she had an inheritance.  She didn't behave in the typical manner.I was glad when she finally woke up to Marc's behavior.  She handled that well.  SPOILER - I was surprised, also, that the picture he took of her in bed did not show up on the company's Facebook page.Her relationship with her room mates, her mother, and then her father and half-brother were all fun to read and learn about.Not a dull moment in the story.",4.0
5945,"This is an incredible book to read.  I first became captivated with the story of Amy St. Laurent when I was watching a TV series called &#34;Murder Next Door&#34;.  After recently viewing this particular episode again (about Amy's disappearance) I decided to do a search on her story and found this book.  I don't normally read books about True Crime but I'm very glad I made this purchase.If you are interested in True Crime and the steps law enforcement takes to bring a killer to justice this book is for you. Very gripping account of a young woman's disappearance and told in such detail that it will make you keep on reading.  The detailed account of when Amy was discovered (autopsy and officers personal accounts of what they saw) was something that left a lasting impression on me that won't go away.  A great effort by 2 authors who bring you a true story like not many can. Its hard to imagine what it must have been like living in Portland, Maine when this all unfolded. Highly recommended reading.",5.0
5946,"This was the first Catherine Ryan Hyde novel I have read and I was really impressed with the story and her writing style.  I have since purchased three more of her novels and find them very real, very human and inspiring.",4.0
5947,"This book can only be described as a mess. The characters are not well developed, heck, seems most of them need mental health professionals. I can imagine the author was attempting to write without benefit of any research. She fails to develop a storyline that makes sense. Additionally, she fails to explain how or why things that a vital to the story happens, such as the death of one of the main characters or how another of the bad guys appears at the final scene. Such an unlikely story that at times it borders on the comedic..",1.0
5948,"Between the book and the movie, this is an overall excellent story. The book goes into more details, but they're both great",5.0
5949,"Really good story. Hostile Ground was intriguing, suspenseful mystery about two undercover cops trying to break up a drug ring and child sex slave ring. The overall plot is realistic and well-executed except when Mahir brought his 17 year old nephew in to help solve the case. That was a bit unbelievable and would not happen in the real world. The main characters, Mahir, aka Saeed, and David, aka Ridley were superbly developed.  While it is not traditional romance, there is no mistaking Mahir and Ridley&#8217;s emotions run deep. The sex was hot and so erotic. All in all, a really good novel that I highly recommend.",4.0
5950,"Brigitta is at it again! I'm not the target audience, but my 11year old daughter is and she's captivated by a fairy story with some depth and gravitas. The author has constructed a rich and detailed world with a complex mythology and worldview. I hesitate to call it a religion as magic is an accepted way things work as opposed to a belief.But in every quest, there's obstacles and risks of not completing the quest. With this book, the stakes are even higher than before but our little Briggita has some help this time, instead of just going it alone. I'm reminded of Tolkien as Briggita is forced to go out side of her version of the shire and banish the demons and save the way of life of her family and friends. It's a selfless act but she knows she's the only one can.I've also enjoyed the way Dinsmore moves back and forth between Briggita's quest and Ondelle's memories. We learn more of the history of the world and she answers questions brought up in the first two books.I can hardly wait for the next book !",4.0
5951,I finish most books for the sake of the money I spent. I did not finish this one  since everything reads as a story that the author himself does not believe. Too complex and unorganized.,1.0
5952,This book is a very good reading book. It has a very good story line and  it has happy and sad in this book.,4.0
5953,I enjoyed it,5.0
5954,"Not really my cup of tea a little to racey.  I did read it and its second book, I really liked portions of the book but took a while to read.",3.0
5955,"It was so nice to read an MC book with real MC happenings but with humor in the mix. I loved every minute of this book. The only down side? It had to end. I can't wait for the next book to come out. I see on the author's FB page the tentative date is October. Seriously? Torture. Pure torture. I prefer reading series closer together but hey, creativity is best served in quality. This is the first book I have read by Chantal Fernando and I'm so looking forward to more. Most MC books seem to be either fantastic or a great disappointment. I have yet to see very few authors that hold up the bar. Chantal, you've exceeded the bar and congrats on being a true talent to your profession. I am one happy reader and wish I could start book #2 today.",5.0
5956,"Before this book the only critique I encountered on the flaws, faults, foibles of fundamentalist dogma came from Karen Armstrong who in an afterword of her History of God, I think, commented that people inclined toward fundamentalism were a real and growing pain Her discussion pointed to all fundamentalists--not just guys who misread the Koran or Bible (both Old and New Testaments) or etc..I had also found fundamentalists a pain.  They have  a huge soapbox in America, where we are so inclined to wanting to be fair and balanced and are so polite, that the fundamentalist spokes folk always got their say after someone rational asserted the validity of climate change or evolution or not being narrow minded and pointed in the wrong direction by rotten leaders.The climate issue would be dismissed on religious grounds because God gave us the earth to exploit, not husband.  As for evolution, I was stunned to see a stage full of candidates for the most powerful office in the world raise their hands if they did not believe in evolution.  This act amounted to insanity by dogma or to owning the moral compass of a two year old who is all Id and would shove its hand through Mommy's heart if it could get to a cookie on the other side. Here Mommy's heart is whatever it takes to be elected and the cookie is the Presidency.Anyway, Dawkins' book was like sinus relief finally kicking in after years of no help because everybody is polite in America and no one dared say, ""You guys are starkers and stand down.  Your Book is a book with some good ideas that should be open to interpretation and not enforced so you deny all reason, humane rights to others, whatever else you choke to death because you think you know with certainty The Good News.Dawkins unloaded on boobery and shot down every lame argument I ever heard voiced by the guy who had to be accorded equal time.  Dawkins did this systematically and thoroughly. In fact, he did it so well that some critics took him to task for being thorough: they thought he had gone on too long in his detailing the other guy's errors--""Come on you didn't have to reply to every dumb thing fundamentalists have said,"" was their critique.For me it was a sinus rinse of the brain. Here sinuses represent...and flush means... (If you got this far, you are sharp enough to get the point.)Anyhow , I recently saw John Oliver demonstrate the generally held truth of climate change.  Rather than showing two people arguing different views on the issue, he put three guys on one side representing CC deniers who were posed even wearing white lab coats and then brought out ninety-seven other guys also in white coats to represent the percentage of scientist who see CC as a fact.Ah, what a relief it is.",5.0
5957,"Passion: The Bright Light of Glory is a compilation of all the best sermons from the various speakers at Passion over the years.  Stories and insights from passionate believers like John Piper, Beth Moore, Francis Chan, and even Louie Giglio himself fill the pages with inspiring words, challenging the next generation to rise up and be real for Jesus.  Isaiah 26:8 sets the stage for Passion's mission--that the Name and renown of Jesus Christ would be the desire of our souls.  How are we going to act on that desire?As I read through this book, all I could say to the people around me was, &#34;Oh my gosh, it's just so good.  You just have to read it.  It's so good.&#34;  Chapter after chapter, I continued to be blown away.  Encouragement on one page, deep challenge on the next.  Conviction on one page, grace on the next. Some of the chapters so deeply challenged me and twisted my brain into such awesome knots (thank you, John Piper)... I also really enjoyed the diversity between the teachers.I'm so grateful for the passion of each of these individuals for the Lord Jesus Christ.  This book was fantastic--an excellent read for anyone looking to grow in their faith, to be challenged to live out their theology, to be emboldened with the weight of Gospel.I give Passion: The Light of Glory 5 out of 5 stars!I received this book free of charge from Book Look Bloggers in exchange for an honest review.",5.0
5958,I loved Holly in welcome to sugartown and was so excited to read her story! It definitely didn't disappoint. It's a great read!!,4.0
5959,There was so much I did not know about him. He led a very interesting life.I must  read for all.,5.0
5960,"Predictable but I love the romance and sex....Fast easy reading, the story was a bit predictable but the descriptive  scenes are my favorite--- A happy ending,  i enjoyed it.",4.0
5961,Jason Matthews has me hooked. Dominika is unlike any other character. Look out Lisbeth Salander. I will buy more Matthews.,5.0
5962,"Abby is a loveable character and Ophelia, while prickly, is likeable enough to draw you in. Add in psychic visions, magic spells and bubbly Darci and you have a comfortably quirky murder mystery.",4.0
5963,Entertaining book.  I liked the variety of story lines that all entwined together.  The characters in the story were a good variety.,5.0
5964,"With each installment on this series they get better and better.  When I read Dom Wars 1, I wasn't sure I was going to like it.  But I always read the second book of a new author even if I didn't really think the first book was great.  I am so glad I gave this author and series a second chance.  Not only has the writing and editing improved considerable through the coarse of the book, but the storyline has also.  I have to agree with a lot of others, Steve is cracking me up! I have grown attached to the characters. Now I can't wait for more Dom Wars.",4.0
5965,"What a sweet ending to a lovely story.  Jack turned into every woman's dream man, and Laurelyn is such a doll.  Loved both of these characters and their beautiful love story.",4.0
5966,The only think I ever find wrong with the Annie Graceland series is I never want it to end :),5.0
5967,"Lots of sex, should have a stronger story. I'm not a fan of plot HANGING stories. Does not flow together, jumps from one scene to another poorly.",2.0
5968,"Lothaire is one of the most complex characters we&#8217;ve come across in this series, acting as Nix&#8217;s main adversary or the Black King to her White Queen. Spurred on by his mother, Lothaire plans to hold both the Horde and Dacian crowns. He is teetering on the brink of madness however as he regularly drank from supernatural creatures as he killed them. This gave him untold knowledge (and therefore power) but he is plagued by their memories. If you think about the memories one human could amass in their life time and then multiply that by thousands of years and thousands of people, then it&#8217;s pretty amazing that he has been able to maintain his tenuous grip on reality.Lothaire is convinced that the goddess Saroya that inhabits Ellie Pierce&#8217;s body must be his true mate and not Ellie herself. Why would fate curse him with a human as his bride and a backward hick at that? His arrogance and stupidity made me question how he managed to stay alive for so long. Lothaire&#8217;s desperate and manic search for the ring he thinks will expel Ellie from her body becomes becomes a double-edged sword when he realises he cannot stop even if he wanted to. Lothaire&#8217;s definitely not your typical hero and even he acknowledges that he is bad to the core. His treatment of Ellie was pretty appalling but not that surprising, considering what other Cole heroes get up to. I can say though it fit the character perfectly based on what we had seen of him in other novels apart from his IQ which dropped significantly. For someone who has spent thousands of years plotting, he demonstrated fairly little foresight.Ellie was a pretty interesting character as she was constantly underestimated by the Lore creatures. She showed grit and remained surprisingly upbeat given the crappy cards that life gave her. Waking up from a blackout to discover that the creature inhabiting your body had gone one a killing spree had to suck. I loved her resourcefulness, humour and the fact that her strength of will was so strong it could stop a goddess from getting her own way.  I couldn&#8217;t stand her accent though which was poured on so thick I almost needed a translator.I am really disappointed that I can&#8217;t muster up the level of outrage for Lothaire&#8217;s treatment of Ellie that it deserves. When I first read A Hunger Like No Other I was horrified at the brutal way Lachlain treated Emmeline but I found myself almost rationalising the emotional and mental abuse Lothaire inflicted on Ellie because he&#8217;d had a dodgy childhood. His attitude meant the sex scenes (can&#8217;t call them love as there wasn&#8217;t much in the way of that) awkward as Ellie was literally doing whatever it took to stay alive. Any feelings she had for him felt contrived as she had been isolated from society for so long. I know this is a romance so it is supposed to end happily ever after for our leads but the speed at which Ellie forgave his actions was a bit much given the way he hurt her. We&#8217;ve seen the Stockholm Syndrome quite a few times in this series so I wish that Cole would move on and try something different.I really enjoyed secondary characters such as the Hag, Nix and Thad but the world is getting so big that it is a little unwieldy. I almost feel like I need a relationships chart at the start to keep all the characters straight in my head. It might have actually been better to pair Lothaire up with someone we were already aware of like Nix as a way of keeping the numbers down. Not all the scenes value add and some could easily have been trimmed such as the Mariketa trying to find Ellie.So where do I stand? Lothaire is objectionable, his motives questionable and his romance skills laughable. He was however a really complex layered creature and that takes skill to create. Ellie was a joy that frankly deserved that imaginary man she dreamed of who would work hard, love her and give her a couple of kids. I can&#8217;t honestly say I enjoyed this novel but it did stick with me for a while after I read it, hence my rating.",4.0
5969,"Honestly, this was the most confusing book out of this whole series. Mordecai's mental state probably played a large part in this, because a lot of the time, he didn't even know what was going on. His rampant emotions also make this book hard to follow, but overall I feel they were necessary. I just wish he wasn't such a downer. anyway, the book resolves itself very well, but I wonder if the characters will ever really be as trusting or loving, or even feel slightly safe, ever again. In this book you get to see the best, and worst, of everyone, but Will you like what you find?",5.0
5970,It was a good book . The story and the characters came together nicely and the ending was awesome .,5.0
5971,"I discovered Lauren Carr's Mac Faraday Mysteries about a week ago and love her style of writing. The Murders at Astaire Castle had me captured from the first page. There was a taste of paranormal activity in this novel that made for an interesting story line. When I finish the final book in the series, I am going to miss Mac, Archie, David and particularly, Gnarly. But, since I believe all good books should be read twice, I'll visit them again on Spencer Mountain.",5.0
5972,"I have read three of her novels so far and am thoroughly hooked on this amazing writer's gift for seeing the humanity in everyone, describing how many ways we go through life destroying ourselves and our loved ones, and somehow coming out in the end in one piece. Jackson Brodie has become one of my favorite literary heroes and Miss Atkinson is an amazing writer.",5.0
5973,If you enjoy a good thriller. One you cannot figure out what might  happen next. This is the book for you.  Fit back and enjoy an excellent read. Would love to see the movie!!,5.0
5974,"From Forever Boy to this I have not been disappointed. The world envisioned through the tale is nothing like any other.  The characters are lovable and the simple adventure suitable for children.  It would make a wonderful animated movie.  I look forward to the next and recommend the series to all who love wizards and magic in a different kind of setting.  It might suggest a world similar to Pandora with magic similar to that in Howl's Moving Castle.  The writing is exceptional, though a description of the wizard would help me see him other than Gandalf, who is now plays the part of ever wizard I read about.",5.0
5975,Wow! I read the first edition of this story and was happy with the ending.  It played out perfectly based on the characters and the roles they played.  **Spoiler Alert** It was bad enough Claire got pregnant by her brother's boyfriend but to end up with him as well! That was just weird...I could never imagine ending up with my brother's boyfriend OR my sister's boyfriend...YUCK! You should have left well enough alone. I know it's just a story but come on...,2.0
5976,He's a big time movie star and she was a one night stand a few months ago.  Now he's moved back into town to shoot a movie.  He thinks she will be a convenient booty call while he's around.  Think again.  Leah turns him down.  Things heat up between them and then a new life and real love creep into their lives.  A wonderful story.,5.0
5977,The cartoons are hilarious. Perfect entertainment when the flu has you grounded. Not nearly enough pages  to justify the price given that much of the humor is dated.,3.0
5978,"..but this book required more pacing and I am tired of everyone of the reviewers patting Drianne on the back because she is ""only ten"". Her age is of no importance because young people are not dumb and are perfectly capable of writing an engaging story. I also think she needs a better editor because her current one can't correct grammar errors at all. I believe that Drianne might have a future in story TELLING not at writing because although her plots are engaging the scenes are to short and need more development. When I was reading this book I felt like I was reading a summary of the book and not the actual thing. Needs better details and Drianne needs an English teacher.",3.0
5979,"This was a great short story! What happens when a man used to being top dog in any given situation meets a REAL top dog (figuratively speaking)? No matter how far up the food chain you get, there is likely some predator ahead. The trick, I suppose, is in avoiding them.Joe Hill just keeps on getting better. I have thoroughly enjoyed all of his work and look forward to more. Sometimes I have to wonder at the thought processes of authors who come up with such stories. But whatever it is- flights of fancy, daydreams, imagination run amok- I'm thankful for it.",5.0
5980,I have always wanted to try a liver cleanse and was delighted when I found this book. With a long weekend celebrating St Patrick ahead of me this will be well needed come Tuesday - I have read through it already and cannot wait to start. Thanks Ali,5.0
5981,Humor with fun loving characters make. This a fun mystery to read easy to read and nothing gross or discussing.,5.0
5982,"Amazing. I didn't think I could love a follow up book more than I loved The Beast. But for all that is hot this book did it. Suspenseful,  emotional, and scorching hot!! And the way the you learn the concierges name had my jaw dropping. Jaden Wilkes you are definitely a favorite of mine now!!!",5.0
5983,"After reading the first in the Dreams of Chaos series I found myself diving headlong into the second book &#34;Tilt&#34; with a lot of eagerness and a great deal of anticipation on seeing what kind of adventure Ashley Chappell had Trotter the goddess on next. And, just like in &#34;Alice Will&#34;, this second novel is wonderfully imaginative, filled with colorful and vibrant writing, and has a fantastic leading character that makes you root for her as she navigates a place filled of gods and goddesses, magic, multiple worlds, magical beings and more.In &#34;Tilt&#34; we find Trotter banished from the pantheon of Realm to Aevum where she lives a lonely existence shunted away from her parents because of nothing more than politics and refusing to be forced to chose a dominion. Trotter's world is once again wreaked havoc on as Aevum begins to tilt into an eternal darkness and it's up to her to not only figure out the cause, but to save the two worlds that have been caught up in a far reaching plot she may finally have to choose a dominion after all.What I liked about this second book is that it builds upon the first, drawing you in farther into the mind of Trotter and the worlds she lives in; weaving an imaginative tale and spinning layers of characters development and intriguing concepts onto each other in interesting ways. The novel has the same spark and vibrancy as the first, using the author's talent for writing to take this fast-paced and exciting plot into a whole new realm (if you pardon the pun).From the complex coming-of-age nuances to the strong female lead in Trotter that inspires and resonates with the reader, this is an excellent continuation to the series that had me on the edge of my seat the entire time I was reading it. I would certainly recommend it (and the first in the series, &#34;Alice Will&#34;) to readers who are looking for a fantastically creative novel to sink their teeth into.",5.0
5984,Nooo I wasn't ready!!! This book held my attention from beginning to the end. I love the relationship Lesha has with James. Destiny is a low down conniving bitch. I can't wait to read part three. This is a must read series!,5.0
5985,This was a page turner. Author weaves a complex tale that has a bit of everything. Looking forward to more by Mofina.,5.0
5986,"Yes, once again, the Mr. Lambdin managed to come up with actions and misactions for his key figure to get into and yet come out &#34;smelling like a hero&#34;...which he is truely. Many more &#34;myths of the sea&#34; added that air of luck that follows Lwerie in every encounter and battle. Good read!!!",5.0
5987,"I bought this book after seeing it recommended on one of my favorite blogs, in a post about the difficulties of this 20-something decade ... yes, there is lots of excitement and opportunity and change, but there can also be much heartache and confusion and stress and pressure. Christine Hassler's well-written, inspiring book takes an honest look at what it means to be a 20-something woman today, and carefully guides the reader through a well-organized series of questions and worksheets to get down to the heart of who you are and what matters most to you. I'm so glad I found this book.",5.0
5988,"I loved this book! The author, Collette West, has created a contemporary romance with some really lovable characters with complicated issues. Chase is trying to overcome the stigma of being a baseball media darling as well as the personal frustration of a side-lining injury. Grey has a lurking sadness that prevents her from living her life in the present and giving herself permission to love and be happy. I picked up this book on the promise of a heartfelt romance mixed with great baseball prose, which seemed a hard marriage to strike. I wasn&#8217;t disappointed. This book has both and was enchanting from the outset.My favorite aspect of this book is the amount of effort the author put into allowing the reader time to discover who these characters were as individuals first. Long before the reader even suspects the possibility of a love connection between Chase and Grey, the reader has had time to fall in love with each character on their own, learn their issues, and cheer for them to overcome their respective battles. Then, when Chase and Grey finally do investigate their attraction, it&#8217;s like a tidal wave of pent up emotion and energy is finally released. And though I won&#8217;t throw in any spoilers here, the overall sexiness of this book is appealing because of the delayed gratification the author puts the reader through.I personally adore a heart-pounding, sweaty-palmed love story. I also personally abhor these romances where the characters we hardly know &#8220;fall in love&#8221; at first sight and are knee-deep in a relationship less than 24 hours later. We all know most real love stories don&#8217;t work that quickly. So, I loved the time the author afforded us with such delightful, and at times frustrating, characters. And the pacing of Chase and Grey&#8217;s romance was spot on and very satisfying.Well done, Ms. West. This book is much-deserving of the 5 stars I&#8217;m giving it.",5.0
5989,"A fascinating subject for biography, packed with impeccable research.  Yet Jensen's dry prose and sometimes amateurish attempts to get inside the heads of Daisy and Violet do not do justice to the subjects of what might have been a more compelling read under the hands of a better writer.",2.0
5990,Be careful is another cliffhanger that destroys the innocent and the sleaze.  Love his characters like they are family and I hate it he drops characters that I like.  A real good read.,5.0
5991,"I read this last night and was only going to read a bit before going off to bed. As it was I ended up staying up until I had finished it! I can't really tell you what sort of book this is as it seems to cover various genres including fantasy, humour, romance.It is very well written and you find yourself agreeing with, or laughing at, the heroine almost from the start. For example &#34;Now, she was expected to go out stark naked for a showdown with a god. Her mouth quirked. Yula was right. Instead of freaking over the god part, she was spazzing over the nudity.&#34;The author is obviously well versed with &#34;The Wizard of Oz&#34; as there are a couple references made to it.All in all, for me, this is a keeper for my kindle app! It is a light read that is enjoyable and funny.(June 2012)http://archaeolibrarianologist.blogspot.de/2014/03/archive-review-unicorn-bait-by-sa-hunter.html",4.0
5992,Even Jo Nesbo' s worst is better than most crime/suspense writer's best.  This one is obviously just the beginning of an incredible body of work for Mr Nesbo - my absolute favorite author in this genre.,3.0
5993,Entertaining book. Seemed to have several facts I was not aware of. I would recommend it. I think it's well written,4.0
5994,"Fast, easy, stunning book.  These people, all four of them, are worse than I imagined.  Their marriages sound miserable.  Their lives in politics worse.Klein does not hold back, and it is clear that none of these people has anything but contempt for the truth - they lie often, they lie glibly, and they lie when they don't need to.Hillary constructed lies (with Obama's help) even as the Benghazi murders were taking place.  It is significant that their first thoughts weren't how they were going to help those still under attack but how they were going to protect their behinds with a cover story.  One often hears that the coverup is worse than the crime.  In this case, I think doing nothing while Americans under your protection were being murdered is actually worse than covering up your incompetence.  This reminded me of when Ted Kennedy ran to a nearby house to prepare his legal defense while he left his date, Ms. Kopechne, to die slowly, trapped in a dwindling air bubble, in the dark, cold water of the creek Ted had driven his car into.  Me first, My Victims Later (if ever).  Hillary, it should be remembered, had an obscure filmmaker thrown in prison solely to support what she knew to be untrue, the ridiculous claim that an internet video caused the Benghazi attack.Obama's total lack of character and juvenile personality are on display throughout Klein's book.  At Jarrett's urging, Obama apparently agreed to back Hillary in the next presidential election in exchange for Bill's support when Obama was running for a second term.  But Obama and Jarrett agreed that they could promise anything and then renege once he was elected which, in fact, is what he did, thus re-igniting the feud between the two families.Rather than look for examples of Obama's dishonesty, I watched for examples of honesty.  I couldn't find any.  &#34;Let me be clear&#34; (customary prelude to another lie), if you like your doctor you can . . . . .oh well, you should know by now.The only attractive and obviously intelligent personality in this quadrangle appears to be Bill Clinton.  Without him, Hillary is going down the tubes fast and she seems bitterly to resent her need for him.It is truly something, come to think of it, that the best of these four was President while Americans were shot down at Ruby Ridge and burned to death at Waco, and that he lost his law license and was impeached for lying in a judicial proceeding (not, as some think, for having an affair).  Yeah, he is the best of these four.  At least the country prospered when he was President if you overlook the needless slaughter of a few citizens here and there.Edward Klein has written a splendid and very necessary book.",5.0
5995,"Must read!!! 5 stars all around for me, oh Corbin Marx is my newest book boyfriend, read it and he can be your too!Abby,Loved it and I can't wait for Aubrey and Ari's story. You are very talented and congrats on this Debut novel Wreck You!!!!! I will be following all of your novels from now on!",5.0
5996,"***May contain spoilers, not that it matters***The story concept is decent: space explorers come into contact with an unfriendly alien race and humanity must defend itself against possible invasion. Everything else about the book is flawed: the dialogue is stilted, character development is virtually nil, paragraphs run on too long. The author's inability to use conventional methods for including dialogue in a narrative is jarring and makes the book very difficult to read. He also can't seem to decide whether or not to use abbreviations for military ranks and switches back and forth frequently.The book's world is broadly drawn but there is no color, no detail, no depth. The same can be said for the characters. They have no backstories, no history, and no personalities. The aliens are nameless, faceless; there is almost no description of their ships, no attempt to capture or interrogate the attackers. There are no attempts at diplomacy, the human race simply jumps from peaceful exploration to all-out war, building an enormous space fleet with no debate and no explanation of how they are able to afford to build ships.Perhaps worst of all is the main character's &#34;vision&#34;, which allows him to &#34;see&#34; into the future. This deus ex machina allows the main character to win battles and promotions. Maybe the second book of the series is going to explain how and why this happens, but I'm not going to stick around to find out.There are numerous grammatical and spelling mistakes, which is inexcusable in a book being offered for sale. Just because you're self-published is no reason for such sloppiness. These mistakes are distracting and make the book even less enjoyable.The author's comment at the end is nothing but a whiny plea for 4 and 5 star reviews and even goes so far as to ask people to mark &#34;unfairly critical&#34; reviews as unhelpful. Really? Isn't it enough that, as it appears to me, you had all your friends and family post glowing reviews to artificially inflate the overall rating of the book?I wish I could get my money back on this one.",2.0
5997,Great read you will want to read the rest to see how the guys deal and survive all the changes in there lives.,5.0
5998,"Larkin Wolff, although a good guy at heart also came across as a Donkey's rear in parts of the book. In one hand acknowledging Winnie Bellamy had little experience with men or sex and was hurt badly by someone. Yet in the other holding firm to his &#34;we are only passing ships&#34; motto regarding relationships. Winnie Bellamy was actually a character bigger than life, in all of her strengths, and the cause she took onto her own shoulders. A true heroine, I admired her dedication.",5.0
5999,I enjoy all of Peppers books and this one was no exception! Very cute and short read! I think her fans will enjoy! Happy reading!!!!,5.0
6000,"I was given a complimentary copy of this book in exchange for an honest review.I liked the premise of the book and the overall direction of the story.  It was an interesting read and I think the author did a good job of developing the relationships in this novel, although I would have liked to see more in-depth looks at the hero and heroine.  I enjoy getting to know the characters I read about and a bit more insight to the way they think and feel from their own perspectives would have enhanced the story.While this is not my usual style, I am sure others will enjoy!",4.0
6001,"Excellent book, Sheri Wren Haymore brought the characters alive and as I read the book felt like I was walking the streets and boardwalk with them. There is intrigue, murder, mystery and the sweetest love story that goes along with reading about a young man maturing during his summer vacation!  Once I started reading I couldn't put the book down.  I look forward to reading more from this wonderful new author!",5.0
6002,"Harper's Touch has good story line.  When I started I couldn't put down. Fast action and characters reaching across huge division of society to find true love. I would expect preteen to young adult would really get a lot from this series.The part I don't like about this series,  is they give you the firstbook or even the first  three books.  Get u hooked and of course no more free books!W",5.0
6003,"Not one of H.P.'s finest. I love most of her series and was excited to read this new one. Especially since it took place in New Orleans. Dealt with ghosts, voodoo, and exorcisms. But the story lacked something ... it just wasn't there. There was no love for Peyton and Ryan. I won't be reading book 2 or the rest of series. Sorry H.P.",2.0
6004,"No-holds-barred indictment of postmodernist approaches to Biblical scholarship.  Dever spends chapter after chapter eviscerating (by name) a variety of scholars who variously claim that ancient Israel is a fiction, an insignificant band of slaves, or a wholly modern construct.  This ideological beatdown is interspersed with a thoughtful, comprehensive survey of our archaeological understanding of ancient Israel - among the best available to the interested layman.  Dever lets the archaeological evidence do the talking and walks the reader through the various types of evidence that point to the emergence of Israel in early first millennium B.C.E.But if you've come looking for an archaeologist to &#34;prove&#34; the Bible you've come to the wrong place.  Dever's clear conclusion is that the archaeological facts don't always match the Biblical accounts.  He makes a strong case for the historicity of Israel without the same case for the inerrancy of the Biblical record.  Dever's indictment of ideologically-motivated biblical archaeology uses words less strong than the ones chosen against the postmodernists, but he accuses them post of picking and choosing facts to match a particular worldview.All in all, Dever comes across as a passionate moderate who sees his chosen field of study threatened by politically motivated amateurs who ought to know better.  The final chapters expand the scope of his accusations to all of modern academia, who conflate scholarship with politics or social change losing facts, evidence, and compelling truth in the process.  His indignation is righteous and often entertaining.",5.0
6005,There were only a few of the stories in here that I  actually enjoyed reading. I would not reccommend this book to anyone.,3.0
6006,"This is a book full of humor and insight. The characters and situations are well developed and believable, with plenty of romance for good measure.",5.0
6007,"So far this has been the best, it just keeps getting better.  I hope it continues, I am ready with the next to go, it is easy to become committed to the players too... Time will tell but so far it's a great read",5.0
6008,"This is one if those books that I will recommend over and over again. It will have you laughing out loud - seriously, taking the time to spell out LOL - hilarious!Sexy, hot, alpha leading man and feisty, funny lady.  Enough sexy times without being over the top. Nothing too serious, all around great easy read.Only bad thing is the sweets you'll be craving while reading!",4.0
